island	sitename	depthname	quad	species	colony	year_t	allfate_t	fate_t	fusee_t	area_t	peri_t	P:A	NumFeatures	P:A>10	
Ma	HonN	03m	5	MC	03	1999	N	N		0.204461	1.854390	9.06965142496613	0	0	
Ma	HonN	03m	5	MC	04	1999	N	N		8.566805	17.273646	2.01634635082741	0	0	
Ma	HonN	03m	5	MC	05	1999	N	N		0.226238	1.971397	8.71381907548688	0	0	
Ma	HonN	03m	5	MC	06	1999	N	N		1.544953	5.925827	3.83560341317826	0	0	
Ma	HonN	03m	5	MC	07	1999	N	N		0.375047	2.403920	6.40964999053452	0	0	
Ma	HonN	03m	5	MC	08	1999	N	N		4.132779	8.911888	2.15639113535952	0	0	
Ma	HonN	03m	5	MC	09	1999	N	N		8.922495	23.352287	2.61723733103801	0	0	
Ma	HonN	03m	5	MC	10	1999	N	N		0.992060	5.006348	5.04641654738625	0	0	
Ma	HonN	03m	5	MC	11	1999	N	N		1.465104	5.966578	4.07246038506482	0	0	
Ma	HonN	03m	5	MC	12	1999	N	N		6.641966	21.318016	3.20959426772133	0	0	
Ma	HonN	03m	5	MC	13	1999	N	N		0.586767	4.076681	6.94769985360458	0	0	
Ma	HonN	03m	5	MC	14	1999	N	N		0.560151	3.189513	5.69402357578582	0	0	
Ma	HonN	03m	5	MC	15	1999	N	N		3.913800	8.384181	2.14220987275793	0	0	
Ma	HonN	03m	5	MC	16	1999	N	N		0.606125	3.615343	5.96468220251598	0	0	
Ma	HonN	03m	5	MC	17	1999	N	N		3.979130	9.486737	2.38412341391209	0	0	
Ma	HonN	03m	5	MC	18	1999	N	N		1.996219	6.801360	3.40712116255782	0	0	
Ma	HonN	03m	5	MC	19	1999	N	N		1.874026	5.793389	3.09141335285636	0	0	
Ma	HonN	03m	5	MC	20	1999	N	N		0.891645	4.169817	4.67654391602039	0	0	
Ma	HonN	03m	5	MC	21	1999	N	N		11.684537	21.452503	1.83597373177902	0	0	
Ma	HonN	03m	5	MC	22	1999	N	N		0.917051	4.377065	4.77297882015286	0	0	
Ma	HonN	03m	5	MC	23	1999	N	N		8.895879	21.839331	2.45499416077939	0	0	
Ma	HonN	03m	5	MC	24	1999	N	N		16.718639	32.392818	1.93752721139562	1	0	
Ma	HonN	03m	5	MC	25	1999	N	N		0.972703	4.634951	4.76502180007669	0	0	
Ma	HonN	03m	5	MC	26	1999	N	N		1.272741	6.633415	5.21191271437001	0	0	
Ma	HonN	03m	5	MC	27	1999	N	N		0.977543	5.949698	6.08637983188463	0	0	
Ma	HonN	03m	5	MC	28	1999	N	N		0.447637	3.147014	7.03028123233781	0	0	
Ma	HonN	03m	5	MC	29	1999	N	N		1.474783	7.556090	5.12352664764918	0	0	
Ma	HonN	03m	5	MC	30	1999	N	N		2.826163	9.292025	3.28785883899832	0	0	
Ma	HonN	03m	5	MC	31	1999	N	N		2.568469	9.313848	3.62622558419043	0	0	
Ma	HonN	03m	5	MC	32	1999	N	N		0.786389	4.076681	5.18405140458475	0	0	
Ma	HonN	03m	5	MC	33	1999	N	N		1.236446	7.445775	6.02191684877463	0	0	
Ma	HonN	03m	5	MC	34	1999	N	N		1.184423	7.349442	6.20508213704057	0	0	
Ma	HonS	03m	1	MF	01	2000	S	S		151.659288	75.024590	0.494691693396319	1	0	
Ma	HonS	03m	1	MP	01	2000	S	S		79.452991	46.210583	0.581609105187746	0	0	
Ma	HonS	03m	1	MP	02	2000	S	S		86.718387	40.900469	0.471647022216868	0	0	
Ma	HonS	03m	1	PL	01	2000	S	S		115.228285	66.727918	0.579093214830022	1	0	
Ma	HonS	03m	1	PL	02	2000	S	S		20.441522	25.291044	1.23723879268872	0	0	
Ma	HonS	03m	1	MP	03	2000	S	S		2.915041	7.397181	2.53759072342379	0	0	
Ma	HonS	03m	2	MF	01	2000	I	I		625.424878	144.721805	0.231397582812496	0	0	
Ma	HonS	03m	2	MF	01a	2000	I	I		6.578569	11.757138	1.7871877607425	0	0	
Ma	HonS	03m	2	MF	02	2000	S	S		6.195921	13.129520	2.11905865165163	0	0	
Ma	HonS	03m	2	MF	03	2000	S	S		1.251365	5.066008	4.04838556296524	0	0	
Ma	HonS	03m	2	MF	04	2000	S	S		5.337547	13.946487	2.61290195664788	0	0	
Ma	HonS	03m	2	MF	05	2000	S	S		12.829647	22.480877	1.75225998034085	0	0	
Ma	HonS	03m	2	MF	06	2000	S	S		3.914967	11.421270	2.91733493539026	0	0	
Ma	HonS	03m	2	MF	07	2000	S	S		1.598391	7.205421	4.50792140346136	0	0	
Ma	HonS	03m	2	MF	08	2000	D	D					0		
Ma	HonS	03m	2	MF	09	2000	S	S		1.691468	5.775171	3.41429515663317	0	0	
Ma	HonS	03m	2	MF	10	2000	D	D					0		
Ma	HonS	03m	2	MF	11	2000	D	D					0		
Ma	HonS	03m	2	MF	12	2000	S	S		0.482620	2.964605	6.14273134142804	0	0	
Ma	HonS	03m	2	MF	13	2000	D	D					0		
Ma	HonS	03m	2	MF	14	2000	D	D					0		
Ma	HonS	03m	2	MF	15	2000	R	R		0.703246	4.174723	5.93636224024026	0	0	
Ma	HonS	03m	2	MF	16	2000	R	R		0.189601	1.777459	9.37473431047305	0	0	
Ma	HonS	03m	2	MF	17	2000	R	R		0.359667	2.723204	7.57145915527418	0	0	
Ma	HonS	03m	2	MF	18	2000	R	R		1.113473	4.617810	4.14721326875461	0	0	
Ma	HonS	03m	2	MF	19	2000	R	R		0.821603	3.642279	4.43313741551577	0	0	
Ma	HonS	03m	2	MC	01	2000	I	I		1.844298	7.125992	3.86379641467919	0	0	
Ma	HonS	03m	2	MC	01a	2000	I	I		0.650388	3.470378	5.33585798015954	2	0	
Ma	HonS	03m	2	MC	02	2000	D	D					0		
Ma	HonS	03m	2	MC	03	2000	S	S		1.486929	5.631352	3.78723664680694	0	0	
Ma	HonS	03m	2	MC	04	2000	I	I		2.518816	8.339810	3.31100405904997	0	0	
Ma	HonS	03m	2	MC	04a	2000	I	I		2.380925	7.959409	3.34299022438758	0	0	
Ma	HonS	03m	2	MC	04b	2000	I	I		0.973284	4.710574	4.83987613070799	0	0	
Ma	HonS	03m	2	MC	05	2000	D	D					0		
Ma	HonS	03m	2	MC	06	2000	S	S		0.225223	2.443793	10.8505481234155	0	1	
Ma	HonS	03m	2	MC	07	2000	S	S		0.915829	3.979558	4.34530682037804	0	0	
Ma	HonS	03m	2	MC	08	2000	I	I		0.762999	4.495552	5.89195005498041	0	0	
Ma	HonS	03m	2	MC	08a	2000	I	I		0.478024	3.233796	6.76492393687346	0	0	
Ma	HonS	03m	2	MC	08b	2000	I	I		0.873312	5.492352	6.28910629877982	0	0	
Ma	HonS	03m	2	MC	08c	2000	I	I		0.486067	2.865319	5.89490543484746	0	0	
Ma	HonS	03m	2	MC	09	2000	S	S		1.887963	6.264494	3.31812328949243	1	0	
Ma	HonS	03m	2	MC	10	2000	D	D					1		
Ma	HonS	03m	2	MC	11	2000	S	S		25.498420	39.077368	1.53254076134913	2	0	
Ma	HonS	03m	2	MC	12	2000	D	D					0		
Ma	HonS	03m	2	MC	13	2000	U	U		4.382649	11.006557	2.51139367994106	0	0	
Ma	HonS	03m	2	MC	14	2000	S	S		1.815570	8.402496	4.62802095209769	1	0	
Ma	HonS	03m	2	MC	15	2000	U	U	13				0		
Ma	HonS	03m	2	MC	16	2000	S	S		1.859236	9.955004	5.35435200265055	1	0	
Ma	HonS	03m	2	MC	17	2000	S	S		3.509336	11.500991	3.27725558339241	0	0	
Ma	HonS	03m	2	MC	18	2000	D	D					0		
Ma	HonS	03m	2	MC	19	2000	D	D					0		
Ma	HonS	03m	2	MC	20	2000	S	S		9.273197	20.817451	2.24490550562012	1	0	
Ma	HonS	03m	2	MC	21	2000	R	R		0.702097	3.455631	4.9218711944361	0	0	
Ma	HonS	03m	2	MC	22	2000	R	R		1.701810	5.403287	3.17502365128892	0	0	
Ma	HonS	03m	2	MC	23	2000	R	R		2.078713	8.074853	3.88454442724898	0	0	
Ma	HonS	03m	2	MP	01	2000	S	S		12.914680	16.844122	1.30426166192271	0	0	
Ma	HonS	03m	2	MP	02	2000	D	D					0		
Ma	HonS	03m	2	MP	03	2000	D	D					0		
Ma	HonS	03m	2	MP	04	2000	X	X		0.042517	0.750581	17.6536679445869	0	1	
Ma	HonS	03m	2	MP	05	2000	D	D					0		
Ma	HonS	03m	2	MP	06	2000	D	D					0		
Ma	HonS	03m	2	PL	01	2000	S	S		81.299627	59.536563	0.732310407770998	0	0	
Ma	HonS	03m	2	PL	02	2000	S	S		3.797759	8.817501	2.32176422990506	0	0	
Ma	HonS	03m	2	PL	03	2000	D	D					0		
Ma	HonS	03m	3	MF	01	2000	I	I		69.404444	81.670296	1.17673006644935	0	0	
Ma	HonS	03m	3	MF	01a	2000	I	I		8.774444	20.971474	2.39006300570156	0	0	
Ma	HonS	03m	3	MF	02	2000	S	S		4.381111	20.886956	4.76750212446112	1	0	
Ma	HonS	03m	3	MF	03	2000	S	S		110.970000	112.173617	1.01084632783635	0	0	
Ma	HonS	03m	3	MF	04	2000	S	S		17.966667	24.109258	1.34188817547517	1	0	
Ma	HonS	03m	3	MF	05	2000	S	S		39.856667	49.798990	1.24945194238143	1	0	
Ma	HonS	03m	3	MF	06	2000	S	S		2.174444	7.961760	3.66151531150032	0	0	
Ma	HonS	03m	3	MF	07	2000	S	S		81.201111	68.269770	0.840749210931363	1	0	
Ma	HonS	03m	3	MF	08	2000	S	S		2.532222	6.805838	2.687694048942	0	0	
Ma	HonS	03m	3	MF	09	2000	S	S		2.223333	9.927158	4.46498927511084	0	0	
Ma	HonS	03m	3	MF	10	2000	D	D					0		
Ma	HonS	03m	3	MC	01	2000	S	S		7.078889	21.125721	2.98432720162726	1	0	
Ma	HonS	03m	3	MC	02	2000	S	S		3.534444	11.840678	3.35008221943819	1	0	
Ma	HonS	03m	3	PL	01	2000	S	S		1.516667	5.784637	3.81404553537461	0	0	
Ma	HonS	03m	3	PL	02	2000	S	S		5.935556	13.661880	2.30170181192798	0	0	
Ma	HonS	03m	3	PL	03	2000	S	S		56.370000	65.897385	1.16901516764236	1	0	
Ma	HonS	03m	3	PL	04	2000	S	S		302.687778	102.478047	0.338560240777214	1	0	
Ma	HonS	03m	3	PM	01	2000	S	S		31.432222	31.110933	0.989778355472292	0	0	
Ma	HonS	03m	3	MP	01	2000	I	I		8.352222	16.172049	1.9362570822471	0	0	
Ma	HonS	03m	3	MP	01a	2000	I	I		3.350000	8.418377	2.51294835820896	0	0	
Ma	HonS	03m	3	MF	11	2000	S	S		10.335556	22.527397	2.17960185209194	0	0	
Ma	HonS	03m	3	PV	01	2000	S	S		17.120000	29.849530	1.74354731308411	0	0	
Ma	HonS	03m	3	PV	02	2000	I	I		2.026667	6.745584	3.32841261045845	0	0	
Ma	HonS	03m	3	PV	02a	2000	I	I		3.850000	10.683368	2.77490077922078	0	0	
Ma	HonS	03m	3	PV	02b	2000	I	I		7.270000	17.402439	2.39373301237964	0	0	
Ma	HonS	03m	3	PV	03	2000	S	S		4.553333	13.946397	3.06289854047573	0	0	
Ma	HonS	03m	3	PV	04	2000	S	S		3.223333	9.712658	3.01323443776985	0	0	
Ma	HonS	03m	3	PV	05	2000	R	R		2.244444	9.958123	4.43678835381948	0	0	
Ma	HonS	03m	4	MF	01	2000	S	S		349.376489	190.157325	0.544276249224086	1	0	
Ma	HonS	03m	4	MF	02	2000	S	S		488.861828	319.746787	0.654063722479882	0	0	
Ma	HonS	03m	4	PL	01	2000	S	S		3.833004	11.781243	3.07363180419326	0	0	
Ma	HonS	03m	4	PL	02	2000	S	S		1.391230	4.818934	3.46379390898701	0	0	
Ma	HonS	03m	4	PL	03	2000	S	S		5.237907	10.248565	1.95661454088436	0	0	
Ma	HonS	03m	4	PL	04	2000	S	S		2.658263	6.488330	2.44081567549938	0	0	
Ma	HonS	03m	4	PL	05	2000	S	S		1.109794	4.007403	3.61094311196492	0	0	
Ma	HonS	03m	4	PL	06	2000	S	S		7.030212	12.397029	1.76339333721373	0	0	
Ma	HonS	03m	4	PL	07	2000	S	S		2.658263	6.460366	2.43029602413305	0	0	
Ma	HonS	03m	4	PL	08	2000	S	S		10.320853	14.307389	1.38626032170015	0	0	
Ma	HonS	03m	4	PL	09	2000	S	S		3.214300	10.177662	3.16636966057929	0	0	
Ma	HonS	03m	4	PL	10	2000	S	S		9.151810	12.960279	1.4161438010623	0	0	
Ma	HonS	03m	4	PL	11	2000	D	D					0		
Ma	HonS	03m	4	PL	12	2000	D	D					0		
Ma	HonS	03m	4	PL	13	2000	S	S		9.269170	15.464664	1.66839792559636	0	0	
Ma	HonS	03m	4	PL	14	2000	S	S		29.324076	37.182655	1.26799067769433	0	0	
Ma	HonS	03m	4	PL	15	2000	S	S		17.924193	21.003048	1.17177091320095	0	0	
Ma	HonS	03m	4	PL	16	2000	S	S		25.112785	26.326736	1.04833995910848	0	0	
Ma	HonS	03m	4	PL	17	2000	U	U	18				0		
Ma	HonS	03m	4	PL	18	2000	M	M		37.860599	31.821358	0.840487441838942	1	0	
Ma	HonS	03m	4	PL	18a	2000	I	I		9.772793	14.872335	1.52181009052376	0	0	
Ma	HonS	03m	4	PL	19	2000	S	S		3.679182	11.628727	3.16068272784548	0	0	
Ma	HonS	03m	4	PL	20	2000	S	S		2.498745	7.476126	2.99195236008476	0	0	
Ma	HonS	03m	4	MC	01	2000	S	S		2.062348	10.510708	5.09647644335486	0	0	
Ma	HonS	03m	5	MF	01	2000	S	S		231.217569	140.921109	0.609474053418493	1	0	
Ma	HonS	03m	5	MF	02	2000	S	S		71.575736	67.216507	0.939096274189901	2	0	
Ma	HonS	03m	5	MF	03	2000	S	S		16.874515	30.041875	1.78031042669967	5	0	
Ma	HonS	03m	5	MF	04	2000	U	U		68.152249	54.454982	0.799019589214143	1	0	
Ma	HonS	03m	5	MF	05	2000	U	U	04				0		
Ma	HonS	03m	5	MF	06	2000	S	S		11.659064	21.100169	1.80976526074477	0	0	
Ma	HonS	03m	5	MF	07	2000	S	S		7.662736	19.208550	2.50674824240324	0	0	
Ma	HonS	03m	5	MF	08	2000	S	S		2.602076	6.961192	2.6752454578575	0	0	
Ma	HonS	03m	5	MF	09	2000	U	U	04				0		
Ma	HonS	03m	5	MF	10	2000	R	R		2.478921	7.654550	3.08785556296469	0	0	
Ma	HonS	03m	5	MP	01	2000	S	S		94.209166	78.462509	0.832854299973317	1	0	
Ma	HonS	03m	5	PM	01	2000	S	S		602.358590	125.914699	0.209036114185738	0	0	
Ma	HonS	03m	1	MF	01	2002	SI	I		77.037858	70.668473	0.917321364257038	0	0	
Ma	HonS	03m	1	MP	01	2002	SS	S		101.403509	62.531700	0.616662092038649	0	0	
Ma	HonS	03m	1	MP	02	2002	SS	S		68.931979	48.545681	0.704254856806012	0	0	
Ma	HonS	03m	1	MF	01a	2002	I	I		79.798092	71.629519	0.897634482288123	0	0	
Ma	HonS	03m	1	PL	01	2002	SS	S		194.248076	84.567791	0.435359735557947	0	0	
Ma	HonS	03m	1	PL	02	2002	SS	S		29.641120	29.502345	0.995318159367797	0	0	
Ma	HonS	03m	1	MP	03	2002	SS	S		3.481687	7.319655	2.10232999117956	0	0	
Ma	HonS	03m	1	MC	02	2002	R	R		1.903355	5.907633	3.10379986917837	0	0	
Ma	HonS	03m	2	MF	01	2002	IM	M		581.534388	225.267834	0.387368036436738	2	0	
Ma	HonS	03m	2	MF	01a	2002	IU	U	01				0		
Ma	HonS	03m	2	MF	02	2002	SU	U	01				0		
Ma	HonS	03m	2	MF	03	2002	SU	U	01				0		
Ma	HonS	03m	2	MF	04	2002	SU	U	01				0		
Ma	HonS	03m	2	MF	01b	2002	I	I		8.268059	20.683449	2.50160878145645	0	0	
Ma	HonS	03m	2	MF	01c	2002	I	I		7.413724	18.883396	2.54708645749424	0	0	
Ma	HonS	03m	2	MF	01d	2002	I	I		0.287488	2.187328	7.60841495992876	0	0	
Ma	HonS	03m	2	MF	01e	2002	I	I		0.358597	2.446838	6.8233643895515	1	0	
Ma	HonS	03m	2	MF	05	2002	SD	D					0		
Ma	HonS	03m	2	MF	06	2002	SS	S		7.674799	17.165759	2.23663955238437	1	0	
Ma	HonS	03m	2	MF	07	2002	SD	D					0		
Ma	HonS	03m	2	MF	09	2002	SS	S		3.232457	10.191972	3.15301085211652	0	0	
Ma	HonS	03m	2	MF	12	2002	SS	S		1.135728	4.458398	3.92558605581618	0	0	
Ma	HonS	03m	2	MF	15	2002	RD	D					1		
Ma	HonS	03m	2	MF	16	2002	RS	S		0.963032	4.399458	4.56834040821073	0	0	
Ma	HonS	03m	2	MF	17	2002	RS	S		0.290535	2.275875	7.83339356704012	1	0	
Ma	HonS	03m	2	MF	18	2002	RS	S		0.292567	2.149987	7.34869961410549	1	0	
Ma	HonS	03m	2	MF	19	2002	RS	S		3.942541	9.273138	2.35207141790028	0	0	
Ma	HonS	03m	2	MF	20	2002	R	R		0.759861	3.489959	4.59289133144088	1	0	
Ma	HonS	03m	2	MC	01	2002	IU	U		6.345042	13.350668	2.10411026436074	1	0	
Ma	HonS	03m	2	MC	01a	2002	IU	U	01				0		
Ma	HonS	03m	2	MC	03	2002	SD	D					1		
Ma	HonS	03m	2	MC	04	2002	IS	S		0.613578	3.612919	5.88827989269498	0	0	
Ma	HonS	03m	2	MC	04a	2002	ID	D					0		
Ma	HonS	03m	2	MC	04b	2002	ID	D					0		
Ma	HonS	03m	2	MC	06	2002	SD	D					0		
Ma	HonS	03m	2	MC	07	2002	SD	D					0		
Ma	HonS	03m	2	MC	08	2002	IS	S		5.758893	10.233843	1.77705038103677	0	0	
Ma	HonS	03m	2	MC	08a	2002	IU	U		2.265361	7.872349	3.47509690508489	0	0	
Ma	HonS	03m	2	MC	08b	2002	IU	U	08a				0		
Ma	HonS	03m	2	MC	08c	2002	IU	U	08a				0		
Ma	HonS	03m	2	MC	09	2002	SD	D					0		
Ma	HonS	03m	2	MC	11	2002	SI	I		26.354375	39.051028	1.48176642398084	0	0	
Ma	HonS	03m	2	MC	11a	2002	I	I		2.563007	10.477612	4.08801536632557	0	0	
Ma	HonS	03m	2	MC	13	2002	UD	D					0		
Ma	HonS	03m	2	MC	14	2002	SD	D					0		
Ma	HonS	03m	2	MC	16	2002	SS	S		1.121506	6.022417	5.36993738776253	0	0	
Ma	HonS	03m	2	MC	17	2002	SS	S		5.592292	17.167086	3.06977639937256	1	0	
Ma	HonS	03m	2	MC	20	2002	SI	I		3.343185	11.538076	3.45122271127682	0	0	
Ma	HonS	03m	2	MC	20a	2002	I	I		1.228171	6.504371	5.29598158562611	0	0	
Ma	HonS	03m	2	MC	21	2002	RS	S		0.389073	2.877586	7.396005376883	1	0	
Ma	HonS	03m	2	MC	22	2002	RS	S		0.763924	4.160220	5.44585587047926	1	0	
Ma	HonS	03m	2	MC	23	2002	RS	S		0.053840	0.909499	16.8926263001486	1	1	
Ma	HonS	03m	2	MC	24	2002	R	R		2.706243	8.568739	3.16628588046232	7	0	
Ma	HonS	03m	2	MP	01	2002	SS	S		7.702227	18.492918	2.40098324809175	0	0	
Ma	HonS	03m	2	MP	04	2002	XS	S		1.002651	4.058860	4.0481284115809	0	0	
Ma	HonS	03m	2	MP	07	2002	R	R		23.289535	25.631810	1.10057199510424	7	0	
Ma	HonS	03m	2	PL	01	2002	SI	I		48.803797	58.871654	1.2062924940041	0	0	
Ma	HonS	03m	2	PL	01a	2002	I	I		7.003317	16.437885	2.34715706857194	0	0	
Ma	HonS	03m	2	PL	02	2002	SS	S		1.368359	5.192404	3.79462114839746	0	0	
Ma	HonS	03m	3	MF	01	2002	IU	U	03				0		
Ma	HonS	03m	3	MF	01a	2002	IS	S		4.304447	9.303799	2.1614388561411	0	0	
Ma	HonS	03m	3	MF	03c	2002	I	I		22.587507	35.159754	1.55660179762202	0	0	
Ma	HonS	03m	3	MF	02	2002	SS	S		2.688989	8.830335	3.28388662058491	0	0	
Ma	HonS	03m	3	MF	03	2002	SM	M		161.226819	163.097973	1.01160572423128	1	0	
Ma	HonS	03m	3	MF	03a	2002	I	I		0.456251	3.063625	6.71477980322235	0	0	
Ma	HonS	03m	3	MF	03b	2002	I	I		10.667183	28.898085	2.70906433310463	1	0	
Ma	HonS	03m	3	MF	04	2002	SI	I		8.134062	16.927228	2.08103011754767	1	0	
Ma	HonS	03m	3	MF	04a	2002	I	I		0.987855	4.663593	4.72092867880408	0	0	
Ma	HonS	03m	3	MF	04b	2002	I	I		0.507863	2.944522	5.79786674752837	0	0	
Ma	HonS	03m	3	MF	04c	2002	I	I		1.063209	4.961214	4.66626411175978	1	0	
Ma	HonS	03m	3	MF	05	2002	SS	S		14.184029	32.100188	2.26312199446293	0	0	
Ma	HonS	03m	3	MF	06	2002	SS	S		9.117788	26.624364	2.92004639721827	0	0	
Ma	HonS	03m	3	MF	07	2002	SU	U		67.748069	74.537590	1.1002171884781	1	0	
Ma	HonS	03m	3	MF	08	2002	SU	U	07				0		
Ma	HonS	03m	3	MF	09	2002	SS	S		1.295463	6.429715	4.96325638015134	0	0	
Ma	HonS	03m	3	MC	01	2002	SS	S		0.521282	2.869240	5.50419926258724	0	0	
Ma	HonS	03m	3	MC	02	2002	SS	S		3.123563	9.974600	3.19334042566134	0	0	
Ma	HonS	03m	3	PL	01	2002	SD	D					0		
Ma	HonS	03m	3	PL	02	2002	SD	D					0		
Ma	HonS	03m	3	PL	03	2002	SS	S		70.796277	79.446680	1.12218725851926	0	0	
Ma	HonS	03m	3	PL	04	2002	SI	I		285.748165	146.700164	0.513389697533141	0	0	
Ma	HonS	03m	3	PL	04a	2002	I	I		6.635248	20.009396	3.01562142063115	0	0	
Ma	HonS	03m	3	PL	04b	2002	I	I		3.016209	7.929123	2.62883739157333	0	0	
Ma	HonS	03m	3	PM	01	2002	SD	D					0		
Ma	HonS	03m	3	MP	01	2002	IS	S		4.046386	11.650910	2.87933726540177	0	0	
Ma	HonS	03m	3	MP	01a	2002	IS	S		1.259335	5.243244	4.16350216582561	0	0	
Ma	HonS	03m	3	MF	11	2002	SS	S		0.355091	2.570004	7.23759261710378	0	0	
Ma	HonS	03m	3	PV	01	2002	SS	S		0.813406	5.036496	6.19185990759842	0	0	
Ma	HonS	03m	3	PV	02	2002	IS	S		1.614426	6.290177	3.89623123017097	0	0	
Ma	HonS	03m	3	PV	02a	2002	IS	S		1.864228	8.256866	4.42910738386077	2	0	
Ma	HonS	03m	3	PV	02b	2002	II	I		2.160481	6.603666	3.05657212444821	0	0	
Ma	HonS	03m	3	PV	02bb	2002	I	I		0.407735	2.645286	6.48775798006058	2	0	
Ma	HonS	03m	3	PV	02ba	2002	I	I		0.430445	2.714110	6.305358408159	0	0	
Ma	HonS	03m	3	PV	03	2002	SI	I		2.777762	8.040431	2.89457160116669	0	0	
Ma	HonS	03m	3	PV	03a	2002	I	I		0.893921	5.090005	5.69402106002656	0	0	
Ma	HonS	03m	3	PV	03b	2002	I	I		1.616490	7.173907	4.43795321963019	0	0	
Ma	HonS	03m	3	PV	04	2002	SS	S		6.450477	22.333674	3.46232906496682	1	0	
Ma	HonS	03m	3	PV	05	2002	RS	S		1.085918	4.695053	4.32357968097039	0	0	
Ma	HonS	03m	4	MC	01	2002	SD	D					0		
Ma	HonS	03m	4	MF	01	2002	SI	I		189.348172	188.351167	0.994734541192191	1	0	
Ma	HonS	03m	4	MF	01a	2002	I	I		28.480573	32.524986	1.14200602635347	0	0	
Ma	HonS	03m	4	MF	01b	2002	I	I		20.775923	23.193740	1.11637591263695	0	0	
Ma	HonS	03m	4	MF	02	2002	SI	I		323.978258	190.953739	0.589402943823471	1	0	
Ma	HonS	03m	4	MF	02a	2002	I	I		18.672215	42.319406	2.26643737767587	0	0	
Ma	HonS	03m	4	MF	02b	2002	I	I		40.582571	37.400677	0.921594568269221	0	0	
Ma	HonS	03m	4	MF	02c	2002	I	I		19.361752	33.438284	1.72702780202949	0	0	
Ma	HonS	03m	4	MF	02d	2002	I	I		9.739198	18.864072	1.93692252688568	0	0	
Ma	HonS	03m	4	MF	02e	2002	I	I		4.955791	12.751075	2.57296463874284	2	0	
Ma	HonS	03m	4	MF	02f	2002	I	I		1.360494	4.879751	3.58674937191932	0	0	
Ma	HonS	03m	4	PL	01	2002	SS	S		1.838422	5.443810	2.96113188375683	0	0	
Ma	HonS	03m	4	PL	02	2002	SS	S		3.364075	7.515627	2.23408425793123	0	0	
Ma	HonS	03m	4	PL	03	2002	SS	S		5.802229	10.831160	1.86672397797467	0	0	
Ma	HonS	03m	4	PL	04	2002	SS	S		2.402026	6.431053	2.67734529101683	0	0	
Ma	HonS	03m	4	PL	05	2002	SS	S		0.560507	2.975981	5.30944484190206	0	0	
Ma	HonS	03m	4	PL	06	2002	SD	D					0		
Ma	HonS	03m	4	PL	07	2002	SI	I		0.971339	3.691942	3.80087899281301	0	0	
Ma	HonS	03m	4	PL	07a	2002	I	I		1.253141	4.469207	3.56640394017912	0	0	
Ma	HonS	03m	4	PL	08	2002	SS	S		9.862034	15.134489	1.53462145841314	0	0	
Ma	HonS	03m	4	PL	09	2002	SD	D					0		
Ma	HonS	03m	4	PL	10	2002	SS	S		13.599781	16.033810	1.17897560262184	0	0	
Ma	HonS	03m	4	PL	13	2002	SS	S		11.405235	29.079554	2.549667236142	2	0	
Ma	HonS	03m	4	PL	14	2002	SS	S		33.732617	33.189329	0.983894282498153	0	0	
Ma	HonS	03m	4	PL	15	2002	SS	S		6.581571	10.713947	1.62787076216302	0	0	
Ma	HonS	03m	4	PL	16	2002	SS	S		28.625087	33.761967	1.17945377773	2	0	
Ma	HonS	03m	4	PL	18	2002	MI	I		14.561830	26.703381	1.83379293673941	0	0	
Ma	HonS	03m	4	PL	18a	2002	IS	S		7.835745	15.880849	2.0267184549778	0	0	
Ma	HonS	03m	4	PL	19	2002	SS	S		3.755294	8.882507	2.36532931908926	0	0	
Ma	HonS	03m	4	PL	18b	2002	I	I		15.524911	21.603460	1.39153519140947	0	0	
Ma	HonS	03m	4	PL	20	2002	SD	D					0		
Ma	HonS	03m	5	MF	01	2002	SU	U		562.476427	198.789120	0.353417690871515	1	0	
Ma	HonS	03m	5	MF	02	2002	SU	U	01				0		
Ma	HonS	03m	5	MF	03	2002	SU	U	01				0		
Ma	HonS	03m	5	MF	04	2002	UU	U	01				0		
Ma	HonS	03m	5	MF	06	2002	SS	S		11.494477	19.542444	1.70015947659037	0	0	
Ma	HonS	03m	5	MF	07	2002	SS	S		2.538891	7.667074	3.01985158086739	0	0	
Ma	HonS	03m	5	MF	08	2002	SS	S		3.987605	9.023623	2.2629179670504	0	0	
Ma	HonS	03m	5	MF	10	2002	RS	S		2.222930	6.528710	2.93698407057352	0	0	
Ma	HonS	03m	5	MP	01	2002	SS	S		96.307558	81.762444	0.848972247847879	3	0	
Ma	HonS	03m	5	PM	01	2002	SS	S		614.912484	151.341077	0.246118075234914	0	0	
Ma	HonS	03m	1	MF	01	2003	SIS	S		94.316838	77.263626	0.819192284626845	1	0	
Ma	HonS	03m	1	MF	01a	2003	IS	S		17.080234	19.974108	1.16942824085431	0	0	
Ma	HonS	03m	1	MP	01	2003	SSS	S		78.952810	52.470513	0.664580690668261	1	0	
Ma	HonS	03m	1	MP	02	2003	SSS	S		73.464309	51.541961	0.701591857346674	0	0	
Ma	HonS	03m	1	PL	01	2003	SSI	I		158.002131	102.071572	0.646013894584751	0	0	
Ma	HonS	03m	1	PL	01a	2003	I	I		11.952597	17.580602	1.47086043309249	0	0	
Ma	HonS	03m	1	PL	02	2003	SSD	D					0		
Ma	HonS	03m	1	MP	03	2003	SSS	S		1.361635	5.229060	3.84028025131551	0	0	
Ma	HonS	03m	1	MC	02	2003	RS	S		2.163091	6.783436	3.13599196705085	0	0	
